1559243306766027155
400572, 168, 2, -3990, -18, 37, 11, 325, -75, -1029, 26.21, 169.89, 156.79
400582, 208, -18, -4026, -18, 38, 12, 320, -77, -1041, 26.21, 169.89, 156.78
400592, 150, -36, -4008, -17, 37, 13, 320, -67, -1041, 26.21, 169.88, 156.77
400602, 176, -82, -3956, -18, 35, 11, 324, -71, -1040, 26.20, 169.88, 156.76
400612, 206, -24, -4016, -18, 36, 12, 316, -70, -1041, 26.20, 169.88, 156.75
400622, 186, -54, -3988, -19, 35, 11, 317, -73, -1033, 26.19, 169.88, 156.74
400632, 128, -2, -3954, -18, 37, 11, 317, -66, -1024, 26.19, 169.88, 156.74
400642, 164, -22, -3944, -18, 37, 11, 314, -76, -1028, 26.18, 169.88, 156.73
400652, 178, -24, -3980, -17, 38, 12, 317, -69, -1033, 26.18, 169.87, 156.72
400662, 190, -58, -4038, -19, 34, 11, 320, -72, -1034, 26.18, 169.87, 156.71
400672, 154, -32, -4040, -20, 37, 11, 322, -69, -1038, 26.17, 169.87, 156.70
400682, 126, -4, -3978, -18, 37, 12, 317, -73, -1042, 26.17, 169.87, 156.69
400692, 142, 2, -3970, -18, 38, 11, 326, -71, -1045, 26.16, 169.86, 156.68
400702, 216, -14, -3920, -19, 39, 11, 328, -70, -1039, 26.16, 169.86, 156.68
400712, 180, -36, -4060, -16, 36, 11, 325, -75, -1051, 26.16, 169.86, 156.67
400722, 138, -64, -4014, -18, 37, 11, 330, -67, -1036, 26.15, 169.86, 156.66
400733, 168, -58, -3964, -19, 38, 12, 333, -70, -1046, 26.15, 169.86, 156.65
400742, 144, -20, -3982, -18, 38, 11, 328, -70, -1046, 26.15, 169.85, 156.64
400752, 172, -58, -4066, -18, 38, 11, 333, -58, -1039, 26.14, 169.85, 156.64
400762, 194, -38, -4002, -18, 38, 12, 319, -76, -1047, 26.14, 169.85, 156.63
400772, 140, -38, -3954, -18, 38, 11, 324, -66, -1033, 26.14, 169.85, 156.62
